id,content
2267,"['parentheses', 'string', 'string', 'consisting', 'valid', 'following', 'conditions', 'written', 'ab', 'concatenated', 'valid', 'parentheses', 'written', 'valid', 'parentheses', 'matrix', 'parentheses', 'valid', 'parentheses', 'string', 'path', 'grid', 'path', 'satisfying', 'following', 'path', 'starts', 'upper', 'left', 'cell', 'path', 'ends', 'cell', 'path', 'ever', 'moves', 'resulting', 'parentheses', 'string', 'formed', 'path', 'return', 'true', 'exists', 'valid', 'parentheses', 'string', 'path', 'return', 'grid', 'true', 'diagram', 'shows', 'two', 'possible', 'paths', 'form', 'valid', 'parentheses', 'first', 'path', 'shown', 'results', 'valid', 'parentheses', 'string', 'second', 'path', 'shown', 'results', 'valid', 'parentheses', 'string', 'note', 'may', 'valid', 'parentheses', 'string', 'grid', 'false', 'two', 'possible', 'paths', 'form', 'parentheses', 'strings', 'since', 'neither', 'valid', 'parentheses', 'return', 'either', 'array', 'dynamic programming', 'matrix']"
2266,"['alice', 'texting', 'bob', 'using', 'mapping', 'digits', 'letters', 'shown', 'figure', 'order', 'add', 'alice', 'press', 'key', 'corresponding', 'digit', 'position', 'letter', 'add', 'letter', 'alice', 'press', 'four', 'add', 'letter', 'alice', 'press', 'note', 'digits', 'map', 'alice', 'use', 'due', 'error', 'bob', 'receive', 'text', 'message', 'received', 'string', 'pressed', 'keys', 'alice', 'sent', 'message', 'bob', 'received', 'string', 'string', 'pressedkeys', 'representing', 'string', 'received', 'return', 'total', 'number', 'possible', 'text', 'messages', 'alice', 'could', 'since', 'answer', 'may', 'return', 'modulo', 'pressedkeys', 'possible', 'text', 'messages', 'alice', 'could', 'sent', 'since', 'possible', 'return', 'pressedkeys', 'possible', 'text', 'messages', 'alice', 'could', 'since', 'need', 'return', 'answer', 'modulo', 'return', 'pressedkeys', 'consists', 'digits', 'hash table', 'math', 'string', 'dynamic programming']"
2265,"['root', 'binary', 'return', 'number', 'nodes', 'value', 'node', 'equal', 'average', 'values', 'average', 'elements', 'sum', 'elements', 'divided', 'rounded', 'nearest', 'subtree', 'root', 'tree', 'consisting', 'root', 'root', 'node', 'value', 'average', 'subtree', 'node', 'value', 'average', 'subtree', 'node', 'value', 'average', 'subtree', 'node', 'value', 'average', 'subtree', 'node', 'value', 'average', 'subtree', 'root', 'node', 'value', 'average', 'subtree', 'number', 'nodes', 'tree', 'range', 'tree', 'depth-first search', 'binary tree']"
2264,"['string', 'num', 'representing', 'large', 'integer', 'good', 'meets', 'following', 'substring', 'num', 'length', 'consists', 'one', 'unique', 'return', 'maximum', 'good', 'integer', 'string', 'empty', 'string', 'integer', 'substring', 'contiguous', 'sequence', 'characters', 'within', 'may', 'leading', 'zeroes', 'num', 'good', 'num', 'two', 'distinct', 'good', 'return', 'num', 'good', 'num', 'substring', 'length', 'consists', 'one', 'unique', 'good', 'num', 'consists', 'string']"
2224,"['two', 'strings', 'current', 'correct', 'representing', 'two', 'times', 'formatted', 'hh', 'mm', 'earliest', 'time', 'latest', 'one', 'operation', 'increase', 'time', 'current', 'perform', 'operation', 'number', 'return', 'minimum', 'number', 'operations', 'needed', 'convert', 'current', 'current', 'correct', 'convert', 'current', 'correct', 'operations', 'add', 'minutes', 'current', 'becomes', 'add', 'minutes', 'current', 'becomes', 'add', 'minutes', 'current', 'becomes', 'proven', 'possible', 'convert', 'current', 'correct', 'fewer', 'current', 'correct', 'add', 'one', 'minute', 'minimum', 'number', 'operations', 'needed', 'current', 'correct', 'format', 'current', 'correct', 'string', 'greedy']"
2258,"['integer', 'array', 'grid', 'size', 'represents', 'cell', 'one', 'three', 'represents', 'represents', 'represents', 'wall', 'fire', 'cannot', 'pass', 'situated', 'want', 'travel', 'safehouse', 'every', 'may', 'move', 'adjacent', 'grass', 'every', 'fire', 'cell', 'spread', 'adjacent', 'cells', 'return', 'maximum', 'number', 'minutes', 'stay', 'initial', 'position', 'moving', 'still', 'safely', 'reaching', 'return', 'always', 'reach', 'safehouse', 'regardless', 'minutes', 'return', 'note', 'even', 'fire', 'spreads', 'safehouse', 'immediately', 'reached', 'counted', 'safely', 'reaching', 'cell', 'adjacent', 'another', 'cell', 'former', 'directly', 'west', 'latter', 'sides', 'grid', 'figure', 'shows', 'scenario', 'stay', 'initial', 'position', 'still', 'able', 'safely', 'reach', 'staying', 'minutes', 'allow', 'safely', 'reach', 'grid', 'figure', 'shows', 'scenario', 'immediately', 'move', 'towards', 'fire', 'spread', 'cell', 'move', 'towards', 'impossible', 'safely', 'reach', 'grid', 'figure', 'shows', 'initial', 'notice', 'fire', 'contained', 'walls', 'always', 'able', 'safely', 'reach', 'either', 'array', 'binary search', 'breadth-first search', 'matrix']"
2257,"['two', 'integers', 'representing', 'also', 'two', 'integer', 'arrays', 'guards', 'walls', 'represent', 'positions', 'ith', 'guard', 'jth', 'wall', 'guard', 'see', 'every', 'cell', 'four', 'cardinal', 'directions', 'starting', 'position', 'unless', 'obstructed', 'wall', 'another', 'cell', 'guarded', 'least', 'one', 'guard', 'see', 'return', 'number', 'unoccupied', 'cells', 'guards', 'walls', 'guarded', 'unguarded', 'cells', 'shown', 'red', 'green', 'respectively', 'total', 'unguarded', 'return', 'guards', 'walls', 'unguarded', 'cells', 'shown', 'green', 'total', 'unguarded', 'return', 'rowj', 'colj', 'positions', 'guards', 'walls', 'array', 'matrix', 'simulation']"
2256,"['integer', 'array', 'nums', 'length', 'average', 'difference', 'index', 'absolute', 'difference', 'average', 'first', 'elements', 'nums', 'average', 'last', 'averages', 'rounded', 'nearest', 'return', 'index', 'minimum', 'average', 'multiple', 'return', 'smallest', 'absolute', 'difference', 'two', 'numbers', 'absolute', 'value', 'average', 'elements', 'sum', 'elements', 'divided', 'average', 'elements', 'considered', 'nums', 'average', 'difference', 'index', 'average', 'difference', 'index', 'average', 'difference', 'index', 'average', 'difference', 'index', 'average', 'difference', 'index', 'average', 'difference', 'index', 'average', 'difference', 'index', 'minimum', 'average', 'difference', 'return', 'nums', 'index', 'return', 'average', 'difference', 'index', 'array', 'prefix sum']"
2255,"['string', 'array', 'words', 'string', 'comprise', 'lowercase', 'english', 'return', 'number', 'strings', 'words', 'prefix', 'prefix', 'string', 'substring', 'occurs', 'beginning', 'substring', 'contiguous', 'sequence', 'characters', 'within', 'words', 'strings', 'words', 'prefix', 'thus', 'number', 'strings', 'words', 'prefix', 'words', 'strings', 'prefix', 'note', 'string', 'occur', 'multiple', 'times', 'counted', 'consist', 'lowercase', 'english', 'letters', 'array', 'string']"
2262,"['appeal', 'string', 'number', 'distinct', 'characters', 'found', 'appeal', 'distinct', 'string', 'return', 'total', 'appeal', 'substring', 'contiguous', 'sequence', 'characters', 'within', 'following', 'substrings', 'substrings', 'length', 'appeal', 'sum', 'substrings', 'length', 'appeal', 'sum', 'substrings', 'length', 'appeal', 'sum', 'substrings', 'length', 'appeal', 'sum', 'substrings', 'length', 'appeal', 'sum', 'total', 'sum', 'following', 'substrings', 'substrings', 'length', 'appeal', 'sum', 'substrings', 'length', 'appeal', 'sum', 'substrings', 'length', 'appeal', 'sum', 'substrings', 'length', 'appeal', 'sum', 'total', 'sum', 'consists', 'lowercase', 'english', 'hash table', 'string', 'dynamic programming']"
2261,"['integer', 'array', 'nums', 'two', 'integers', 'return', 'number', 'distinct', 'subarrays', 'elements', 'divisible', 'two', 'arrays', 'said', 'distinct', 'different', 'exists', 'least', 'one', 'index', 'subarray', 'defined', 'contiguous', 'sequence', 'elements', 'nums', 'elements', 'indices', 'divisible', 'distinct', 'subarrays', 'elements', 'divisible', 'note', 'subarrays', 'occur', 'counted', 'subarray', 'counted', 'elements', 'divisible', 'nums', 'element', 'nums', 'divisible', 'every', 'subarray', 'nums', 'elements', 'divisible', 'since', 'subarrays', 'total', 'number', 'subarrays', 'satisfying', 'constraints', 'array', 'hash table', 'trie', 'rolling hash', 'hash function', 'enumeration']"
2260,"['integer', 'array', 'cards', 'represents', 'value', 'ith', 'pair', 'cards', 'matching', 'cards', 'return', 'minimum', 'number', 'consecutive', 'cards', 'pick', 'pair', 'matching', 'cards', 'among', 'picked', 'impossible', 'matching', 'return', 'cards', 'pick', 'cards', 'contain', 'matching', 'pair', 'cards', 'value', 'note', 'picking', 'cards', 'also', 'cards', 'way', 'pick', 'set', 'consecutive', 'cards', 'contain', 'pair', 'matching', 'array', 'hash table', 'sliding window']"
2259,"['string', 'number', 'representing', 'positive', 'integer', 'character', 'return', 'resulting', 'string', 'removing', 'exactly', 'one', 'occurrence', 'digit', 'number', 'value', 'resulting', 'string', 'decimal', 'form', 'test', 'cases', 'generated', 'digit', 'occurs', 'least', 'number', 'digit', 'one', 'removing', 'result', 'number', 'digit', 'remove', 'first', 'get', 'remove', 'second', 'get', 'since', 'return', 'number', 'digit', 'remove', 'either', 'first', 'second', 'result', 'string', 'number', 'consists', 'digits', 'digit', 'digit', 'digit', 'occurs', 'least', 'string', 'greedy', 'enumeration']"
2251,"['integer', 'array', 'means', 'ith', 'flower', 'full', 'bloom', 'starti', 'endi', 'also', 'integer', 'array', 'persons', 'size', 'time', 'ith', 'person', 'arrive', 'see', 'return', 'integer', 'array', 'answer', 'size', 'number', 'flowers', 'full', 'bloom', 'ith', 'person', 'flowers', 'persons', 'figure', 'shows', 'times', 'flowers', 'full', 'bloom', 'people', 'return', 'number', 'flowers', 'full', 'bloom', 'flowers', 'persons', 'figure', 'shows', 'times', 'flowers', 'full', 'bloom', 'people', 'return', 'number', 'flowers', 'full', 'bloom', 'starti', 'endi', 'array', 'hash table', 'binary search', 'sorting', 'prefix sum', 'ordered set']"
2250,"['integer', 'array', 'rectangles', 'indicates', 'ith', 'rectangle', 'length', 'li', 'height', 'also', 'integer', 'array', 'points', 'point', 'coordinates', 'ith', 'rectangle', 'corner', 'point', 'coordinates', 'corner', 'point', 'return', 'integer', 'array', 'count', 'length', 'number', 'rectangles', 'contain', 'jth', 'ith', 'rectangle', 'contains', 'jth', 'point', 'xj', 'li', 'yj', 'note', 'points', 'lie', 'edges', 'rectangle', 'also', 'considered', 'contained', 'rectangles', 'points', 'first', 'rectangle', 'contains', 'second', 'rectangle', 'contains', 'point', 'third', 'rectangle', 'contains', 'points', 'number', 'rectangles', 'contain', 'point', 'number', 'rectangles', 'contain', 'point', 'return', 'rectangles', 'points', 'first', 'rectangle', 'contains', 'point', 'second', 'rectangle', 'contains', 'point', 'third', 'rectangle', 'contains', 'points', 'number', 'rectangles', 'contain', 'point', 'number', 'rectangles', 'contain', 'point', 'return', 'xj', 'yj', 'rectangles', 'points', 'array', 'binary search', 'binary indexed tree', 'sorting']"
2249,"['integer', 'array', 'circles', 'represents', 'center', 'radius', 'ri', 'ith', 'circle', 'drawn', 'return', 'number', 'lattice', 'points', 'present', 'inside', 'least', 'one', 'lattice', 'point', 'point', 'integer', 'points', 'lie', 'circumference', 'circle', 'also', 'considered', 'inside', 'circles', 'figure', 'shows', 'lattice', 'points', 'present', 'inside', 'circle', 'shown', 'points', 'shown', 'considered', 'inside', 'number', 'lattice', 'points', 'present', 'inside', 'least', 'one', 'circle', 'circles', 'figure', 'shows', 'exactly', 'lattice', 'points', 'present', 'inside', 'least', 'one', 'yi', 'ri', 'array', 'hash table', 'math', 'geometry', 'enumeration']"
2248,"['integer', 'array', 'nums', 'array', 'distinct', 'positive', 'return', 'list', 'integers', 'present', 'array', 'nums', 'sorted', 'ascending', 'nums', 'integers', 'present', 'return', 'nums', 'exist', 'integer', 'present', 'return', 'empty', 'list', 'values', 'array', 'hash table', 'counting']"
2234,"['alice', 'caretaker', 'gardens', 'wants', 'plant', 'flowers', 'maximize', 'total', 'beauty', 'integer', 'array', 'flowers', 'size', 'number', 'flowers', 'already', 'planted', 'ith', 'flowers', 'already', 'planted', 'cannot', 'another', 'integer', 'maximum', 'number', 'flowers', 'alice', 'additionally', 'also', 'integers', 'garden', 'considered', 'complete', 'least', 'target', 'total', 'beauty', 'gardens', 'determined', 'sum', 'number', 'complete', 'gardens', 'multiplied', 'minimum', 'number', 'flowers', 'incomplete', 'gardens', 'multiplied', 'incomplete', 'value', 'return', 'maximum', 'total', 'beauty', 'alice', 'obtain', 'planting', 'newflowers', 'flowers', 'newflowers', 'target', 'full', 'partial', 'alice', 'plant', 'flowers', 'garden', 'flowers', 'garden', 'flower', 'garden', 'flower', 'garden', 'gardens', 'planted', 'total', 'garden', 'minimum', 'number', 'flowers', 'incomplete', 'gardens', 'total', 'beauty', 'way', 'planting', 'flowers', 'obtain', 'total', 'beauty', 'higher', 'flowers', 'newflowers', 'target', 'full', 'partial', 'alice', 'plant', 'flowers', 'garden', 'flowers', 'garden', 'flowers', 'garden', 'flowers', 'garden', 'gardens', 'planted', 'total', 'gardens', 'minimum', 'number', 'flowers', 'incomplete', 'gardens', 'total', 'beauty', 'way', 'planting', 'flowers', 'obtain', 'total', 'beauty', 'higher', 'note', 'alice', 'could', 'make', 'gardens', 'complete', 'would', 'obtain', 'lower', 'total', 'target', 'newflowers', 'partial', 'array', 'two pointers', 'binary search', 'greedy', 'sorting']"
2233,"['array', 'integers', 'nums', 'integer', 'one', 'may', 'choose', 'element', 'nums', 'increment', 'return', 'maximum', 'product', 'nums', 'since', 'answer', 'may', 'return', 'modulo', 'note', 'maximize', 'product', 'taking', 'nums', 'increment', 'first', 'number', 'nums', 'product', 'shown', 'maximum', 'product', 'return', 'note', 'may', 'ways', 'increment', 'nums', 'maximum', 'nums', 'increment', 'second', 'number', 'time', 'increment', 'fourth', 'number', 'nums', 'product', 'shown', 'maximum', 'product', 'return', 'note', 'may', 'ways', 'increment', 'nums', 'maximum', 'array', 'greedy', 'heap (priority queue)']"
2232,"['string', 'expression', 'form', 'represent', 'positive', 'add', 'pair', 'parentheses', 'expression', 'addition', 'expression', 'valid', 'mathematical', 'expression', 'evaluates', 'smallest', 'possible', 'left', 'parenthesis', 'must', 'added', 'left', 'right', 'parenthesis', 'must', 'added', 'right', 'return', 'expression', 'adding', 'pair', 'parentheses', 'expression', 'evaluates', 'smallest', 'possible', 'multiple', 'answers', 'yield', 'return', 'input', 'generated', 'original', 'value', 'value', 'expression', 'adding', 'pair', 'parentheses', 'meets', 'requirements', 'fits', 'within', 'signed', 'expression', 'expression', 'evaluates', 'note', 'invalid', 'right', 'parenthesis', 'must', 'right', 'shown', 'smallest', 'possible', 'expression', 'expression', 'evaluates', 'expression', 'expression', 'evaluates', 'expression', 'consists', 'digits', 'expression', 'starts', 'ends', 'expression', 'contains', 'exactly', 'one', 'original', 'value', 'value', 'expression', 'adding', 'pair', 'parentheses', 'meets', 'requirements', 'fits', 'within', 'signed', 'string', 'enumeration']"
2231,"['positive', 'integer', 'may', 'swap', 'two', 'digits', 'num', 'parity', 'odd', 'digits', 'even', 'return', 'largest', 'possible', 'value', 'num', 'number', 'num', 'swap', 'digit', 'digit', 'results', 'number', 'swap', 'digit', 'digit', 'results', 'number', 'note', 'may', 'sequences', 'swaps', 'shown', 'largest', 'possible', 'also', 'note', 'may', 'swap', 'digit', 'digit', 'since', 'different', 'num', 'swap', 'digit', 'digit', 'results', 'number', 'swap', 'first', 'digit', 'digit', 'results', 'number', 'note', 'may', 'sequences', 'swaps', 'shown', 'largest', 'possible', 'num', 'sorting', 'heap (priority queue)']"
